950001	2	1	950001	apple			1	0	0	0	kg	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	1	0	0	1	0	0	0	0			.	.
950002	2	1	950002	peer			1	0	0	0	kg	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	2	0	0	2	0	0	0	0			.	.
950003	2	1	950003	orange			1	0	0	0	kg	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	3	0	0	3	0	0	0	0			.	.
950004	2	1	950004	litchi			1	0	0	0	kg	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	4	0	0	4	0	0	0	0			.	.
950006	2	1	950006	peach			1	0	0	0	kg	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	6	0	0	6	0	0	0	0			.	.
950007	2	1	950007	banana			1	0	0	0	kg	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	7	0	0	7	0	0	0	0			.	.
950008	2	1	950008	chilli			1	0	0	0	kg	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	7	0	0	7	0	0	0	0			.	.
950009	2	1	950009	garlic			1	0	0	0	kg	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	8	0	0	8	0	0	0	0			.	.
950010	2	1	950010	melon			1	0	0	0	kg	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	9	0	0	9	0	0	0	0			.	.
950011	2	1	950011	radish			1	0	0	0	kg	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	10	0	0	10	0	0	0	0			.	.
950012	2	1	950012	cress			1	0	0	0	kg	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	11	0	0	11	0	0	0	0			.	.
950013	2	1	950013	fish			1	0	0	0	kg	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	12	0	0	12	0	0	0	0			.	.
950014	2	1	950014	orange			1	0	0	0	kg	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	13	0	0	13	0	0	0	0			.	.
950015	2	1	950015	kale			1	0	0	0	kg	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	14	0	0	14	0	0	0	0			.	.
950016	2	1	950016	lettuce			1	0	0	0	kg	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	15	0	0	15	0	0	0	0			.	.
950017	2	1	950017	lupin			1	0	0	0	kg	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	16	0	0	16	0	0	0	0			.	.
950018	2	1	950018	parsnip			1	0	0	0	kg	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	17	0	0	17	0	0	0	0			.	.
950019	2	1	950019	pea			1	0	0	0	kg	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	18	0	0	18	0	0	0	0			.	.
950020	2	1	950020	truffle			1	0	0	0	kg	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	19	0	0	19	0	0	0	0			.	.
950021	2	1	950021	trepang			1	0	0	0	kg	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	20	0	0	20	0	0	0	0			.	.
950022	2	1	950022	onion			1	0	0	0	kg	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	21	0	0	21	0	0	0	0			.	.
950023	2	1	950023	apple			1	0	0	0	kg	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	22	0	0	22	0	0	0	0			.	.
950024	2	1	950024	pear			1	0	0	0	kg	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	23	0	0	23	0	0	0	0			.	.
950025	2	1	950025	peach			1	0	0	0	kg	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	24	0	0	24	0	0	0	0			.	.
950026	2	1	950026	grape			1	0	0	0	kg	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	25	0	0	25	0	0	0	0			.	.
950027	2	1	950027	banana			1	0	0	0	kg	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014/9/22 15:06:00	0	0	0	1	0	0	26	0	0	26	0	0	0	0			.	.
