0	903673	0
0	903674	0
0	903675	0
0	903676	0
0	903677	0
0	903678	0
0	903679	0
0	903680	0
0	903681	0
0	903682	0
0	903683	0
0	903684	0
0	903685	0
0	903686	0
0	903687	0
0	903688	0
0	903689	0
0	903690	0
0	903691	0
0	903692	0
0	903693	0
0	903694	0
0	903695	0
0	903696	0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
0		0
